RegionID,RegionName,StateName,SizeRank,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
9632,Mount Lebanon,Pennsylvania,208,247400,231900,220900,220400,239400,239100,237700,235300,240000,241300,243600,239200,237200,238200,250800,258900,256300,264100,256500,258200,255600,264600,281800,282200,277100,256700,249500,248900,252600,255400,259900,260000,260200,258300,260600,260200,256400,264500,266700,267800,261300,258800,266500,265800,271600,271100,273700,272000,276800,282700,287500,292600,293700,292600,269800,270300,269900,305400,305400,304300,281200,,
271585,Spring Branch West,Texas,209,258800,272300,287200,296900,301500,285800,285900,265500,264000,258600,249100,247600,241200,250500,251100,263100,263500,264600,275000,295800,299600,284400,284700,297700,309300,294200,285800,280000,277900,273000,263500,270900,267400,282100,294300,293600,256600,246800,250600,283100,294900,304700,303300,287100,279200,285500,300700,309600,316800,313300,304700,302400,299600,312800,313400,301100,288000,276700,307500,307400,336400,322500,333500
236102,Winnetka Heights,Texas,210,293200,314400,329000,335900,328400,320600,321400,337900,376700,390200,362900,342800,352300,362400,364800,361200,347400,347300,348800,358800,362800,351100,371100,381300,380000,328400,289100,304300,353300,347000,359400,362700,398900,376700,372300,370200,374000,365300,365800,365900,386700,394100,397600,404900,386800,399900,390800,401000,407300,389500,381800,356000,371200,385900,395700,416000,438700,432900,386500,393600,383900,426800,388800
275695,The Colony,California,211,439800,427600,434300,405200,416900,416500,443100,448700,463400,451500,447200,440100,448500,463900,457200,461500,454800,467900,463800,460600,465300,474400,480000,477600,459300,460400,469100,504300,504000,507300,497600,508700,509900,533900,544100,551800,537600,536800,567000,564200,568400,540600,544000,546100,535900,554600,542100,545300,539200,543600,560700,545800,538400,537600,547000,569400,557200,554400,553500,557400,561000,555300,579900
208850,Bustleton,Pennsylvania,212,176700,181500,180900,192400,191700,191500,190500,185300,183900,188000,194800,201300,202300,203900,206900,209400,208600,207600,196100,197500,199800,208700,207900,203900,206100,210500,214700,213900,214200,219600,223600,225300,213400,213400,215400,222700,228700,219800,207100,201200,210200,225400,228400,234200,242300,245400,250200,240000,239200,221200,217200,231500,246900,258300,259000,262500,273900,266700,256100,253000,252800,274100,
117156,Pacific Beach,California,213,637800,652200,670200,623900,609000,609300,584200,583700,560500,602300,555100,533900,523900,584800,580800,598900,596300,600000,591700,593900,622300,662100,666000,677600,686300,678500,657100,648000,695600,740800,769100,762300,739800,754900,752600,753600,671800,686000,714900,797300,802300,772000,765700,775200,805000,778600,794600,821400,835400,802100,860200,871900,868000,761500,717900,783100,841600,880500,789000,742600,655500,660700,653000
273587,Eastside-ENACT,Washington,214,144900,143400,143700,144200,145800,146700,146700,149100,151500,157000,153500,154900,159500,171600,172700,176500,179300,176200,180600,177200,185400,188000,188300,194000,197000,202800,205500,206600,211500,212000,212900,216700,223700,227600,234800,239600,241400,241700,241700,242900,241200,246000,247800,250300,245500,251300,260000,263300,271600,269500,275600,273100,275400,270600,267300,271300,280100,290700,284900,284700,284100,306200,
403557,Neartown - Montrose,Texas,215,401400,426400,435600,473800,486300,498100,478500,457800,440900,453800,448100,453300,436300,452100,454800,466000,434800,420100,423400,444200,470900,468600,461900,455800,468000,479800,484100,475300,479900,491400,494600,489600,476900,472700,493700,500200,492100,473800,485900,508400,509900,491300,489700,483400,492200,492700,508800,510000,527900,507700,496000,470000,473600,497900,523400,535500,516700,480300,458500,470000,492300,520500,
762605,Norwood Cherrylee,California,216,,,,,,,,,,,,,,,,,441200,450800,447200,428100,422700,405900,431200,437700,468000,454300,473200,472200,474400,455100,453300,461800,460600,478300,483200,525800,518900,530300,573500,579800,597800,543100,545500,527800,520600,509700,511800,495000,481600,441400,466600,466600,522400,508000,524200,538500,554100,552200,549100,547300,567500,503400,515500
114808,Eagle Rock,California,217,651500,619100,623100,620900,633200,633900,635100,667400,697600,711400,705600,699200,693300,708900,723900,737500,751800,742300,732600,711800,703500,731900,746700,823600,855500,874800,814800,784000,759200,775600,786200,815600,799800,794400,786700,840300,847300,847000,815300,796100,830200,827100,864400,836000,863800,862800,912500,909600,929700,906000,916500,875100,889200,873000,899400,875900,864700,856100,876100,936500,1032500,1001100,1003100
273483,Downtown,New Jersey,218,526800,512500,503500,512200,554200,569700,576200,570200,594300,609100,629200,629800,626200,628900,623600,657600,640800,641500,586300,578700,591800,607800,639100,614500,714500,711000,767800,714800,714100,704500,690800,705600,693100,711800,775300,781700,748800,645600,688600,699300,742200,661100,694400,692200,735300,721100,703900,692300,728500,744200,766500,664300,659600,678100,749100,746400,716400,684600,735000,789200,871500,856900,874400
240748,Sugar House,Utah,219,316400,312600,312900,302700,303300,302600,300800,301300,301800,300500,301000,303100,307400,302500,305200,311500,329100,334400,328000,319800,323900,339900,337300,348500,341500,349600,336700,341700,342300,343900,350200,359300,361400,361300,373400,387500,392400,385700,377500,384000,386400,392900,393300,395600,402800,410800,415600,412800,414200,422700,433600,429500,432200,417300,413600,399700,414100,425200,418100,420900,427900,440700,444200
274990,Payne Phalen,Minnesota,220,138000,135200,131900,122300,123900,126700,127600,123500,121900,124700,114000,110800,111900,116600,116300,126100,137800,143600,139100,143600,148600,149000,144800,143200,140100,152100,150900,161600,155400,160300,159200,163000,161800,162700,162200,169000,171300,174500,177800,180100,179800,173700,169300,166000,167200,174400,174600,183500,181400,187500,191400,190600,192000,188200,188100,187800,181900,192600,186800,199500,194500,210000,205800
275429,South End,Massachusetts,221,679700,717300,721800,752600,726000,748200,776200,764900,816900,809400,882500,895200,889000,792000,812000,819100,857600,823700,848900,857500,836400,848400,835000,861600,856600,886600,872700,881800,841500,881600,889100,957700,958500,970700,939500,948400,1120800,1116900,1137600,992800,1044000,1021900,1017500,1042900,1040900,981600,958600,985700,1158600,1220800,1282800,1166200,1075100,1010400,1010900,1018800,1046300,1034100,1008500,987900,1056300,,
403145,Bronzeville,Illinois,222,,,,,,,,,,,,,,,,,,,,,,,,130700,141100,155900,149900,146100,127100,147800,126000,146300,138400,155400,168200,160400,174900,164900,172700,179000,189100,208300,203900,203500,192400,203200,213000,222000,214500,205200,194300,201800,208100,232800,219300,228500,201100,226600,228100,259900,248000,286000,276700
403552,Washington Avenue Coalition - Memorial Park,Texas,223,390000,392900,393400,391500,388600,385500,387400,388500,388300,396400,398100,397400,378700,372500,374800,385100,388300,389800,386000,384400,378000,384900,388600,393400,394500,394100,390900,387300,387600,394500,394100,392600,382200,379500,376000,380600,379200,389600,385200,379200,375600,377300,387500,388100,389200,389300,392200,393500,397300,395400,391200,386700,389400,404300,404900,401000,397700,396100,397600,393800,397200,420000,421100
272760,Alum Rock-East Foothills,California,224,563200,513000,513000,498500,492400,497500,549000,586800,610100,573400,522200,517900,548500,541900,560000,581900,622700,597700,572000,512300,542200,555400,666100,635100,562300,571100,578900,594300,543300,589800,673600,674800,628800,634000,659500,765600,695300,738400,719200,775900,804800,767200,734300,780700,838500,872300,821200,802900,870200,849700,811900,698900,672300,680100,698200,662700,653000,655600,738400,772500,779900,724500,
272744,Alexandria West,Virginia,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,288800,289600,307400,294700,266200,247800,238600,247000,241100,291800,295300,306800,257100,252900,240300,244900,240600,279300,299200,297100,316300,330400,351500,379200,394300,360400,282000,247700,246600,258400,269700,294700,293600,281500,279500,334500
403109,Belmont Central,Illinois,226,171900,177300,200100,198800,199100,199800,208600,205900,197800,194300,198900,207500,206500,213500,214600,223700,216000,224700,222900,231600,229900,236200,239000,230200,215700,205100,217300,228100,238400,232900,233400,241200,248000,248200,228000,233200,252400,272000,271500,257800,263300,263000,263300,255000,235100,237000,240400,243000,247300,258100,284000,281400,278300,260500,264400,256700,247600,240000,255600,271000,263600,258200,252400
155506,Roslindale,Massachusetts,227,,,,,,,,,,,,,,,,373200,399100,415600,431500,421900,412000,399000,412200,414200,427600,452200,431200,423000,412100,454000,452500,453200,449300,482700,479600,486400,456900,483900,514600,536900,524600,495000,483800,471900,492200,501600,530000,502900,484200,454600,489600,510700,541600,522600,554700,547500,533700,495700,468300,474200,483000,476700,476800
118229,Southridge Village,California,228,278600,273600,277200,286200,297100,299400,303800,304700,308200,311600,314600,316700,312700,315400,313200,307700,308500,310400,319800,317600,319100,324600,329000,330500,329100,330300,331500,335800,338500,341500,342500,346300,349900,351500,353400,354800,358300,357500,362500,362200,369400,371300,372600,371000,369500,372300,372600,368700,370200,366100,379500,376500,381600,369100,372200,378400,379300,382700,388600,395800,400200,385800,
121685,Capitol Hill,District of Columbia,229,638400,635600,631100,613800,662300,673400,668100,647300,637300,648200,657000,681500,651300,639300,636100,673100,678700,667800,695200,703100,674900,647200,643300,703900,704100,706700,711500,743300,768800,745600,712200,729200,739600,755700,731700,703700,712000,747700,796400,748700,671600,615100,652700,707600,736400,748000,738000,722100,738100,765100,802600,796000,791300,760600,749300,731100,767500,765100,788000,806000,830400,821700,799500
269548,Southeast Boise,Idaho,230,208200,216300,217800,223600,218400,212600,208600,206800,214300,221500,225200,223000,227100,224000,228500,226900,230000,236100,237900,237200,229100,235300,244400,251200,242000,231200,227100,235100,242500,243600,249300,251600,252400,248400,251500,258300,262800,268900,277000,280800,290500,285200,289800,289300,299900,308400,301200,295500,290100,309000,316100,324100,321100,320100,321600,318100,326100,343200,346700,345300,344800,352200,363100
111869,Drexel Heights,Arizona,231,118600,109400,112900,110800,123800,119600,123700,124200,124600,124200,121700,130900,131700,135400,133900,132400,131800,131000,133400,135000,137600,139400,144700,144200,147900,147900,143700,144500,142200,148300,143800,145500,147100,151300,156500,157400,157400,157700,157600,162200,164200,163200,164000,166100,180800,178800,175500,161800,162400,162800,167800,173100,174800,173400,172700,174600,181200,183000,189600,184800,188200,186400,195100
342700,Paradise Hills,New Mexico,232,181300,183800,186900,187800,190500,194800,190400,189000,182500,180900,182900,182200,183400,180100,186300,189900,194100,189900,188700,191100,199900,202200,203400,203800,200700,199800,194400,199200,206200,206000,207800,203900,207300,209800,208500,204300,203900,207500,209800,208600,206300,212000,208200,209300,205700,216100,216600,218600,209400,208400,209800,216400,222500,224500,229200,228600,228600,225000,222000,224500,223800,240800,
275989,West Side,California,233,330100,316600,315300,323900,336500,349800,352100,335800,343700,340800,352700,360600,356900,367200,358100,374100,370600,367800,348500,369700,374900,398300,385400,380200,384200,396300,407000,387100,383000,410900,431800,419900,406700,368300,378800,351100,410900,405800,423600,401600,414000,424900,433200,437200,430200,435300,451800,470000,456200,444700,445000,464900,482100,484400,463000,450400,451200,463400,463700,466300,497000,509200,506400
274279,Las Tierras,Texas,234,127400,121600,118200,119600,130600,132000,131600,124000,121800,120800,122900,123700,121000,118500,121000,119000,119600,118400,122800,124100,122200,119100,119700,122800,129000,131000,130300,127900,126500,124800,126400,126200,128900,128200,125000,123000,120300,123000,131800,134800,136200,135900,135300,135400,133200,132800,131400,128600,127600,131600,133000,148200,153400,158800,148700,145400,144400,148900,141300,141200,140600,146000,141700
275306,Santa Teresa,California,235,638100,636700,641800,663600,688300,688800,679700,678400,688700,706500,729400,741100,695200,681900,686300,730900,724500,723400,722900,731200,739200,754500,766600,763300,807800,810800,820000,781900,803200,818100,834900,829800,838000,852700,866200,913500,948400,969300,964300,952700,940600,954400,950500,956300,934800,929600,915100,891500,884900,884500,875700,874600,898000,901400,873600,855400,843900,851300,858500,852900,885000,859500,
270764,The Lakes,Nevada,236,,,,,,,,,,,,,,,,,,,,,256900,264700,272400,268100,270700,257000,264100,256300,275500,276500,288200,284900,280300,276300,272500,280900,280100,295600,300900,311200,321800,332600,339600,326000,317100,304500,311400,314600,323200,328100,327200,319400,310900,327400,342800,346900,327200,321100,320200,323200,335400,335600,363000
763902,East Central,Utah,237,97200,101200,110500,113400,110200,111900,114100,117100,116200,114700,118100,117600,120500,117200,117100,117600,121000,121600,122400,121700,126600,130300,134100,134700,138200,142000,145700,142100,143100,160600,167100,165800,147200,147200,147600,149300,149200,151900,154600,157500,157800,163200,174100,178500,177800,169500,177800,179500,184100,181500,180000,179200,180200,186000,193900,192500,193400,187200,189700,191100,202200,215000,224100
763905,North End,Utah,238,136400,131500,139100,138300,145800,145600,147200,147400,151100,153700,152300,150600,149000,152600,155400,157700,156400,158100,158700,160600,160500,163500,161200,161600,161900,168600,167100,168900,172500,180000,184300,182300,180100,175500,183000,190000,196100,197800,197500,199100,194300,195200,194300,198800,201700,206900,205600,204000,207800,210300,212000,210700,219300,224400,231800,229900,231000,225500,226200,231400,234300,235200,236900
118541,Tierrasanta,California,239,481500,483100,474100,472800,508300,519300,535500,529000,527700,512200,493100,513000,506700,544600,551700,567800,511000,489400,479600,495400,505700,522000,547000,559700,573400,527100,528100,497600,549200,560600,611800,593200,579600,550000,566300,561200,577700,599200,568500,574900,568900,636100,623300,614600,589100,593600,592500,586500,589000,582600,582500,619300,621300,633400,582500,592700,597200,616100,673300,668200,622200,612300,
